query,method,rank,doc_title,doc_index,doc_text_snippet,bm25_score,dense_score,hybrid_score,relevance_type
plate,bm25_only,7,Ames test,1159,"the ames test is a widely employed method that uses bacteria to test whether a given chemical can cause mutations in the dna of the test organism. more formally, it is a biological assay to assess the",0.8394863687139252,0.34978818893432617,0.8394863687139252,not_relevant
plate,bm25_only,8,On-base plus slugging,1612,on-base plus slugging (ops) is a sabermetric baseball statistic calculated as the sum of a player's on-base percentage and slugging percentage. the ability of a player both to get on base and to hit f,0.8372326025497407,0.6025857925415039,0.8372326025497407,not_relevant
plate,bm25_only,9,On-base percentage,1610,"in baseball statistics, on-base percentage (obp) measures how frequently a batter reaches base. an official major league baseball (mlb) statistic since 1984, it is sometimes referred to as on-base ave",0.8213262310955961,0.474012166261673,0.8213262310955961,not_relevant
plate,bm25_only,10,Andes,370,"the andes ( ), andes mountains or andean mountain range (; ) are the longest continental mountain range in the world, forming a continuous highland along the western edge of south america. the range i",0.817132057723766,0.3379683792591095,0.817132057723766,not_relevant
plate,dense_only,1,Vehicle registration plates of Montenegro,9538,"present montenegrin car plates have black characters on a rectangular white background, with blue strip on the left. the plates follow the 520 mm x 110 mm format, except for motorcycles. the present l",0.9209277973565948,1.0,1.0,relevant
plate,dense_only,2,At bat,1604,"in baseball, an at bat (ab) or time at bat is a batter's turn batting against a pitcher. an at bat is different from a plate appearance. a batter is credited with a plate appearance regardless of what",0.9748102321400836,0.8956208229064941,0.8956208229064941,partial
plate,dense_only,3,Upper crust,5845,"upper crust most commonly refers to:  the upper class in modern societies; the social class composed of the wealthiest members of society, who also wield the greatest political power.  upper crust may",0.0,0.8136825561523438,0.8136825561523438,not_relevant
plate,dense_only,4,Nestor's Cup,3170,"nestor's cup, the cup of nestor or the nestor cup may refer to:   nestor's cup (mythology), legendary golden cup owned by the mythical hero nestor and described in book 11 of the iliad  nestor's cup (",0.0,0.8030234575271606,0.8030234575271606,not_relevant
plate,dense_only,5,Hit by pitch,1608,"in baseball, hit by pitch (hbp) is an event in which a batter or his clothing or equipment (other than his bat) is struck directly by a pitch from the pitcher; the batter is called a hit batsman (hb).",0.65881886056095,0.7970390319824219,0.7970390319824219,not_relevant
plate,dense_only,6,Plate appearance,1614,"in baseball, a player is credited with a plate appearance (denoted by pa) each time he completes a turn batting. under rule 5.04(c) of the official baseball rules, a player completes a turn batting wh",1.0,0.7948123216629028,0.7948123216629028,relevant
plate,dense_only,7,Tostado,7163,"tostado is a spanish word meaning ""toasted"". in ecuador, tostado refers to a fried type of corn grains.  related concepts include:   alonso tostado, spanish erudite  almudena cid tostado, spanish gymn",0.0,0.7760069370269775,0.7760069370269775,not_relevant
plate,dense_only,8,Minidish,2753,"the minidish is the tradename used for the small-sized satellite dish used by freesat and sky. the term has entered the vocabulary in the uk and ireland as a generic term for a satellite dish, particu",0.0,0.7676221132278442,0.7676221132278442,not_relevant
plate,dense_only,9,Body,1599,"body may refer to:  in science  physical body, an object in physics that represents a large amount, has mass or takes up space  body (biology), the physical material of an organism  body plan, the phy",0.0,0.7615538239479065,0.7615538239479065,not_relevant
plate,dense_only,10,A capriccio,7326,"a capriccio  (italian: ""following one's fancy"") is a tempo marking indicating a free and capricious approach to the tempo (and possibly the style) of the piece. this marking will usually modify anothe",0.0,0.7602151036262512,0.7602151036262512,not_relevant
plate,hybrid_weighted_sum,1,Vehicle registration plates of Montenegro,9538,"present montenegrin car plates have black characters on a rectangular white background, with blue strip on the left. the plates follow the 520 mm x 110 mm format, except for motorcycles. the present l",0.9209277973565948,1.0,0.9604638986782974,relevant
plate,hybrid_weighted_sum,2,At bat,1604,"in baseball, an at bat (ab) or time at bat is a batter's turn batting against a pitcher. an at bat is different from a plate appearance. a batter is credited with a plate appearance regardless of what",0.9748102321400836,0.8956208229064941,0.9352155275232888,partial
plate,hybrid_weighted_sum,3,Plate appearance,1614,"in baseball, a player is credited with a plate appearance (denoted by pa) each time he completes a turn batting. under rule 5.04(c) of the official baseball rules, a player completes a turn batting wh",1.0,0.7948123216629028,0.8974061608314514,relevant
plate,hybrid_weighted_sum,4,Great Sumatran fault,9503,"the indonesian island of sumatra is located in a highly seismic area of the world. in addition to the subduction zone off the west coast of the island, sumatra also has a large strike-slip fault, the ",0.9717484360047322,0.5890405178070068,0.7803944769058695,not_relevant
plate,hybrid_weighted_sum,5,List of Picasso artworks 1921–1930,6282,"1921 three musicians (two versions) reading the letter (la lecture de la lettre)  1922 deux femmes courant sur la plage (la course)  1923 the pipes of pan (la flûte de pan) - musée picasso, paris olga",0.7855724940928225,0.7222561240196228,0.7539143090562226,not_relevant
plate,hybrid_weighted_sum,6,Coroplast,4277,"coroplast is a brand name of corrugated plastic and a registered trademark of coroplast, llc, a member of the inteplast group of companies.  because of the success of this brand, it has become a gener",0.8130770751491951,0.6728031635284424,0.7429401193388188,not_relevant
plate,hybrid_weighted_sum,7,Hit by pitch,1608,"in baseball, hit by pitch (hbp) is an event in which a batter or his clothing or equipment (other than his bat) is struck directly by a pitch from the pitcher; the batter is called a hit batsman (hb).",0.65881886056095,0.7970390319824219,0.7279289462716859,not_relevant
plate,hybrid_weighted_sum,8,On-base plus slugging,1612,on-base plus slugging (ops) is a sabermetric baseball statistic calculated as the sum of a player's on-base percentage and slugging percentage. the ability of a player both to get on base and to hit f,0.8372326025497407,0.6025857925415039,0.7199091975456223,not_relevant
plate,hybrid_weighted_sum,9,Ogawa Kazumasa,7557,", also known as ogawa kazuma or ogawa isshin, was a japanese photographer, printer and publisher who was a pioneer in photomechanical printing and photography in the meiji era.  life ogawa was born in",0.7797111857469246,0.6547374725341797,0.7172243291405521,not_relevant
plate,hybrid_weighted_sum,10,2006 Under-19 Cricket World Cup,3926,the 2006 icc under-19 cricket world cup was played in sri lanka from 2 to 15 february 2006. it was the sixth edition of the under-19 cricket world cup.  the final was played between pakistan and india,0.9014538356423163,0.4910885989665985,0.6962712173044574,not_relevant
plate,hybrid_rrf,1,At bat,1604,"in baseball, an at bat (ab) or time at bat is a batter's turn batting against a pitcher. an at bat is different from a plate appearance. a batter is credited with a plate appearance regardless of what",0.9748102321400836,0.8956208229064941,0.03225806451612903,partial
plate,hybrid_rrf,2,Vehicle registration plates of Montenegro,9538,"present montenegrin car plates have black characters on a rectangular white background, with blue strip on the left. the plates follow the 520 mm x 110 mm format, except for motorcycles. the present l",0.9209277973565948,1.0,0.032018442622950824,relevant
plate,hybrid_rrf,3,Plate appearance,1614,"in baseball, a player is credited with a plate appearance (denoted by pa) each time he completes a turn batting. under rule 5.04(c) of the official baseball rules, a player completes a turn batting wh",1.0,0.7948123216629028,0.031544957774465976,relevant
plate,hybrid_rrf,4,Hit by pitch,1608,"in baseball, hit by pitch (hbp) is an event in which a batter or his clothing or equipment (other than his bat) is struck directly by a pitch from the pitcher; the batter is called a hit batsman (hb).",0.65881886056095,0.7970390319824219,0.02701252236135957,not_relevant
plate,hybrid_rrf,5,List of Picasso artworks 1921–1930,6282,"1921 three musicians (two versions) reading the letter (la lecture de la lettre)  1922 deux femmes courant sur la plage (la course)  1923 the pipes of pan (la flûte de pan) - musée picasso, paris olga",0.7855724940928225,0.7222561240196228,0.026234567901234566,not_relevant
plate,hybrid_rrf,6,Blech,6743,"a blech (from the yiddish word בלעך () meaning ""tin"" or ""sheet metal"") is a metal sheet used by many observant jews to cover stovetop burners (and for some, the cooker's knobs and dials) on shabbos (t",0.5807680795212098,0.7535948753356934,0.02303732303732304,not_relevant
plate,hybrid_rrf,7,Coroplast,4277,"coroplast is a brand name of corrugated plastic and a registered trademark of coroplast, llc, a member of the inteplast group of companies.  because of the success of this brand, it has become a gener",0.8130770751491951,0.6728031635284424,0.02228122835372893,not_relevant
plate,hybrid_rrf,8,Geography of Costa Rica,2463,"costa rica is located on the central american isthmus, surrounding the point 10° north of the equator and 84° west of the prime meridian. it has 212 km of caribbean sea coastline and 1,016 on the nort",0.6179769185783442,0.6915379762649536,0.020970575318401408,not_relevant
plate,hybrid_rrf,9,Ogawa Kazumasa,7557,", also known as ogawa kazuma or ogawa isshin, was a japanese photographer, printer and publisher who was a pioneer in photomechanical printing and photography in the meiji era.  life ogawa was born in",0.7797111857469246,0.6547374725341797,0.020759890325107718,not_relevant
plate,hybrid_rrf,10,Baseball,1630,"baseball is a bat-and-ball sport played between two teams of nine players each, taking turns batting and fielding. the game occurs over the course of several plays, with each play generally beginning ",0.7074747254968118,0.6706549525260925,0.02025963808025177,not_relevant
falcon,bm25_only,1,List of Falcon Crest episodes,4018,"the following is the list of episodes from the american prime time television soap opera falcon crest, which aired for nine seasons on cbs from december 4, 1981 to may 17, 1990.  series overview  epis",1.0,0.9417964220046997,1.0,relevant
falcon,bm25_only,2,Rhythm Pigs,5953,"the rhythm pigs were an american punk band, originally from el paso, texas, united states, later relocated to san francisco.  their first two albums were among the first to be released by the influent",0.9657897123803255,0.5864994525909424,0.9657897123803255,not_relevant
falcon,bm25_only,3,Whiteshell Provincial Park,5418,"whiteshell provincial park is a provincial park in southeast manitoba, approximately  east of the city of winnipeg. the park is considered to be a class ii protected area under the iucn protected area",0.9639384515050992,0.33685410022735596,0.9639384515050992,not_relevant
falcon,bm25_only,4,Laura Johnson,7044,laura johnson is an american actress. she is best known for playing terry hartford in the cbs primetime soap opera falcon crest from 1983 to 1986.  career johnson made her film debut in the 1977 drama,0.9114458683976372,0.7092043161392212,0.9114458683976372,partial
falcon,bm25_only,5,Margaret Ladd,7039,"margaret ladd (born november 8, 1942) is an american actress, best known for her role as emma channing in the cbs primetime soap opera, falcon crest (1981–90).  life and career ladd was born in provid",0.8972803522432488,0.764636754989624,0.8972803522432488,partial
falcon,bm25_only,6,The Courtship of Princess Leia,7297,"the courtship of princess leia is a 1994 science fiction novel by american writer dave wolverton, part of the star wars franchise. it continued the streak of new york times bestsellers, which started ",0.8571928567498427,0.6654846668243408,0.8571928567498427,not_relevant
falcon,bm25_only,7,Kentlake High School,9709,"kentlake high school is a public high school, of more than 1,500 students located in kent, washington, united states. it is part of the kent school district.  history kentlake high school was designed",0.8206564207307185,0.2912214398384094,0.8206564207307185,not_relevant
falcon,bm25_only,8,Tickford,3367,"tickford is an automobile engineering and testing business in newport pagnell, buckinghamshire, known for tuning and such products as the 140 mph tickford turbo capri.  under the name salmons & sons a",0.8157092767730941,0.5658184289932251,0.8157092767730941,not_relevant
falcon,bm25_only,9,Apollo 15,745,"apollo 15 (july 26august 7, 1971) was the ninth crewed mission in the united states' apollo program and the fourth to land on the moon. it was the first j mission, with a longer stay on the moon and a",0.806646600913469,0.4046746790409088,0.806646600913469,not_relevant
falcon,bm25_only,10,Brighton Watambwa,3008,"brighton tonderai watambwa (born 9 june 1977) is a zimbabwean cricketer who in 2014 captained the belgium national cricket team.  a right-arm fast-medium bowler, watambwa played six tests for zimbabwe",0.7849687058071046,0.6204653978347778,0.7849687058071046,not_relevant
falcon,dense_only,1,Falconry training and technique,2913,"training raptors (birds of prey) is a complex undertaking. books containing advice by experienced falconers are still rudimentary at best. many important details vary between individual raptors, speci",0.47716765559969126,1.0,1.0,relevant
falcon,dense_only,2,Metal Slug Advance,5580,"metal slug advance is a run and gun video game for the game boy advance handheld system created by snk playmore in 2004, and is canon to the metal slug series.  storyline a survival training camp for ",0.7043616815986333,0.968533992767334,0.968533992767334,not_relevant
falcon,dense_only,3,Caladrius,9595,"the caladrius, according to roman mythology, is a snow-white bird that lives in the king's house. it is said to be able to take the sickness into itself and then fly away, dispersing the sickness and ",0.0,0.9618703126907349,0.9618703126907349,not_relevant
falcon,dense_only,4,Rodolfo Falcón,8658,"rodolfo a. falcón cabrera (born october 25, 1972, in havana, cuba) is a 3-time olympic swimmer from cuba, and has been called the country's best swimmer ever. since 2006, he has been the country's nat",0.0,0.9532036781311035,0.9532036781311035,not_relevant
falcon,dense_only,5,Richardson Bay,9556,"richardson bay (originally richardson's bay) is a shallow, ecologically rich arm of san francisco bay, managed under a joint powers agency of four northern california cities. the  richardson bay sanct",0.0,0.9527137279510498,0.9527137279510498,not_relevant
falcon,dense_only,6,List of Falcon Crest episodes,4018,"the following is the list of episodes from the american prime time television soap opera falcon crest, which aired for nine seasons on cbs from december 4, 1981 to may 17, 1990.  series overview  epis",1.0,0.9417964220046997,0.9417964220046997,relevant
falcon,dense_only,7,Atlanta Falcons,816,the atlanta falcons are a professional american football team based in atlanta. the falcons compete in the national football league (nfl) as a member club of the league's national football conference ,0.472160836500643,0.9357547760009766,0.9357547760009766,relevant
falcon,dense_only,8,Curtiss F6C Hawk,9685,the curtiss f6c hawk was a late 1920s american naval biplane fighter aircraft. it was part of the long line of curtiss hawk airplanes built by the curtiss aeroplane and motor company for the american ,0.0,0.9251441955566406,0.9251441955566406,not_relevant
falcon,dense_only,9,Common hawk-cuckoo,4668,"the common hawk-cuckoo (hierococcyx varius), popularly known as the brainfever bird, is a medium-sized cuckoo resident in the indian subcontinent. it bears a close resemblance to the shikra, even in i",0.0,0.9224948287010193,0.9224948287010193,not_relevant
falcon,dense_only,10,Terry W. Virts,8775,"terry w. virts (born december 1, 1967) is a retired nasa astronaut, international space station commander and colonel in the united states air force.  background and education  virts was born in balti",0.459655185756696,0.9219856262207031,0.9219856262207031,not_relevant
falcon,hybrid_weighted_sum,1,List of Falcon Crest episodes,4018,"the following is the list of episodes from the american prime time television soap opera falcon crest, which aired for nine seasons on cbs from december 4, 1981 to may 17, 1990.  series overview  epis",1.0,0.9417964220046997,0.9708982110023499,relevant
falcon,hybrid_weighted_sum,2,Metal Slug Advance,5580,"metal slug advance is a run and gun video game for the game boy advance handheld system created by snk playmore in 2004, and is canon to the metal slug series.  storyline a survival training camp for ",0.7043616815986333,0.968533992767334,0.8364478371829837,not_relevant
falcon,hybrid_weighted_sum,3,Margaret Ladd,7039,"margaret ladd (born november 8, 1942) is an american actress, best known for her role as emma channing in the cbs primetime soap opera, falcon crest (1981–90).  life and career ladd was born in provid",0.8972803522432488,0.764636754989624,0.8309585536164363,partial
falcon,hybrid_weighted_sum,4,Laura Johnson,7044,laura johnson is an american actress. she is best known for playing terry hartford in the cbs primetime soap opera falcon crest from 1983 to 1986.  career johnson made her film debut in the 1977 drama,0.9114458683976372,0.7092043161392212,0.8103250922684292,partial
falcon,hybrid_weighted_sum,5,Rhythm Pigs,5953,"the rhythm pigs were an american punk band, originally from el paso, texas, united states, later relocated to san francisco.  their first two albums were among the first to be released by the influent",0.9657897123803255,0.5864994525909424,0.7761445824856339,not_relevant
falcon,hybrid_weighted_sum,6,The Courtship of Princess Leia,7297,"the courtship of princess leia is a 1994 science fiction novel by american writer dave wolverton, part of the star wars franchise. it continued the streak of new york times bestsellers, which started ",0.8571928567498427,0.6654846668243408,0.7613387617870917,not_relevant
falcon,hybrid_weighted_sum,7,Falconry training and technique,2913,"training raptors (birds of prey) is a complex undertaking. books containing advice by experienced falconers are still rudimentary at best. many important details vary between individual raptors, speci",0.47716765559969126,1.0,0.7385838277998457,relevant
falcon,hybrid_weighted_sum,8,AGM-65 Maverick,1354,"the agm-65 maverick is an air-to-ground missile (agm) designed for close air support. it is the most widely produced precision-guided missile in the western world, and is effective against a wide rang",0.6459173673032395,0.8122137188911438,0.7290655430971916,not_relevant
falcon,hybrid_weighted_sum,9,Atlanta Falcons,816,the atlanta falcons are a professional american football team based in atlanta. the falcons compete in the national football league (nfl) as a member club of the league's national football conference ,0.472160836500643,0.9357547760009766,0.7039578062508098,relevant
falcon,hybrid_weighted_sum,10,Brighton Watambwa,3008,"brighton tonderai watambwa (born 9 june 1977) is a zimbabwean cricketer who in 2014 captained the belgium national cricket team.  a right-arm fast-medium bowler, watambwa played six tests for zimbabwe",0.7849687058071046,0.6204653978347778,0.7027170518209412,not_relevant
falcon,hybrid_rrf,1,List of Falcon Crest episodes,4018,"the following is the list of episodes from the american prime time television soap opera falcon crest, which aired for nine seasons on cbs from december 4, 1981 to may 17, 1990.  series overview  epis",1.0,0.9417964220046997,0.031544957774465976,relevant
falcon,hybrid_rrf,2,Metal Slug Advance,5580,"metal slug advance is a run and gun video game for the game boy advance handheld system created by snk playmore in 2004, and is canon to the metal slug series.  storyline a survival training camp for ",0.7043616815986333,0.968533992767334,0.02946236559139785,not_relevant
falcon,hybrid_rrf,3,Falconry training and technique,2913,"training raptors (birds of prey) is a complex undertaking. books containing advice by experienced falconers are still rudimentary at best. many important details vary between individual raptors, speci",0.47716765559969126,1.0,0.027263007840342125,relevant
falcon,hybrid_rrf,4,Atlanta Falcons,816,the atlanta falcons are a professional american football team based in atlanta. the falcons compete in the national football league (nfl) as a member club of the league's national football conference ,0.472160836500643,0.9357547760009766,0.025563671006668783,relevant
falcon,hybrid_rrf,5,Terry W. Virts,8775,"terry w. virts (born december 1, 1967) is a retired nasa astronaut, international space station commander and colonel in the united states air force.  background and education  virts was born in balti",0.459655185756696,0.9219856262207031,0.02470238095238095,not_relevant
falcon,hybrid_rrf,6,AIM-54 Phoenix,1355,"the aim-54 phoenix is an american radar-guided, long-range air-to-air missile (aam), carried in clusters of up to six missiles on the grumman f-14 tomcat, its only operational launch platform.   the p",0.3726540544146225,0.8541055917739868,0.021805752003771807,not_relevant
falcon,hybrid_rrf,7,Bird,1448,"birds are a group of warm-blooded vertebrates constituting the class aves (), characterised by feathers, toothless beaked jaws, the laying of hard-shelled eggs, a high metabolic rate, a four-chambered",0.1097824944440052,0.8854960203170776,0.0216077026421854,not_relevant
falcon,hybrid_rrf,8,Bald eagle,1901,"the bald eagle (haliaeetus leucocephalus) is a bird of prey found in north america. a sea eagle, it has two known subspecies and forms a species pair with the white-tailed eagle (haliaeetus albicilla)",0.13746081588223857,0.8711862564086914,0.021507785370225158,not_relevant
falcon,hybrid_rrf,9,AGM-65 Maverick,1354,"the agm-65 maverick is an air-to-ground missile (agm) designed for close air support. it is the most widely produced precision-guided missile in the western world, and is effective against a wide rang",0.6459173673032395,0.8122137188911438,0.021051529116045246,not_relevant
falcon,hybrid_rrf,10,Margaret Ladd,7039,"margaret ladd (born november 8, 1942) is an american actress, best known for her role as emma channing in the cbs primetime soap opera, falcon crest (1981–90).  life and career ladd was born in provid",0.8972803522432488,0.764636754989624,0.020971207563386336,partial
cell,bm25_only,1,Cell (biology),1805,"the cell is the basic structural and functional unit of all forms of life. every cell consists of cytoplasm enclosed within a membrane, and contains many macromolecules such as proteins, dna and rna, ",1.0,1.0,1.0,relevant
cell,bm25_only,2,Apoptosis,997,"apoptosis (from ) is a form of programmed cell death that occurs in multicellular organisms and in some eukaryotic, single-celled microorganisms such as yeast. biochemical events lead to characteristi",0.9901103483661937,0.7468843460083008,0.9901103483661937,partial
cell,bm25_only,3,Brainfuck,1736,"brainfuck is an esoteric programming language created in 1993 by urban müller.  notable for its extreme minimalism, the language consists of only eight simple commands, a data pointer and an instructi",0.9884853306650876,0.3934275805950165,0.9884853306650876,not_relevant
cell,bm25_only,4,Meiocyte,7668,"a meiocyte is a type of cell that differentiates into a gamete through the process of meiosis. through meiosis, the diploid meiocyte divides into four genetically different haploid gametes. the contro",0.9820998213572781,0.7686343193054199,0.9820998213572781,partial
cell,bm25_only,5,Confluency,5988,"in cell culture biology, confluence refers to the percentage of the surface of a culture dish that is covered by adherent cells. for example, 50 percent confluence means roughly half of the surface is",0.9759197435993429,0.9042165279388428,0.9759197435993429,partial
cell,bm25_only,6,Cytoplasm,2281,"in cell biology, the cytoplasm describes all material within a eukaryotic cell, enclosed by the cell membrane, except for the cell nucleus. the material inside the nucleus and contained within the nuc",0.9703602224350232,0.8677451610565186,0.9703602224350232,partial
cell,bm25_only,7,Lamellipodium,6390,"the lamellipodium (: lamellipodia) (from latin lamella, related to , ""thin sheet"", and the greek radical pod-, ""foot"") is a cytoskeletal protein actin projection on the leading edge of the cell. it co",0.96576321254264,0.7927806377410889,0.96576321254264,partial
cell,bm25_only,8,Intracrine,4725,"intracrine refers to a hormone that acts inside a cell, regulating intracellular events. in simple terms it means that the cell stimulates itself by cellular production of a factor that acts within th",0.9626934046154361,0.5967669486999512,0.9626934046154361,partial
cell,bm25_only,9,Biological membrane,2130,"a biological membrane, biomembrane or cell membrane is a selectively permeable membrane that separates the interior of a cell from the external environment or creates intracellular compartments by ser",0.9550850643759577,0.7530571222305298,0.9550850643759577,partial
cell,bm25_only,10,Katanin,7770,katanin is a microtubule-severing aaa protein. it is named after the japanese sword called a katana. katanin is a heterodimeric protein first discovered in sea urchins.  it contains a 60 kda atpase su,0.9474085548179006,0.6176348924636841,0.9474085548179006,not_relevant
cell,dense_only,1,Cell (biology),1805,"the cell is the basic structural and functional unit of all forms of life. every cell consists of cytoplasm enclosed within a membrane, and contains many macromolecules such as proteins, dna and rna, ",1.0,1.0,1.0,relevant
cell,dense_only,2,Confluency,5988,"in cell culture biology, confluence refers to the percentage of the surface of a culture dish that is covered by adherent cells. for example, 50 percent confluence means roughly half of the surface is",0.9759197435993429,0.9042165279388428,0.9042165279388428,partial
cell,dense_only,3,Cytoplasm,2281,"in cell biology, the cytoplasm describes all material within a eukaryotic cell, enclosed by the cell membrane, except for the cell nucleus. the material inside the nucleus and contained within the nuc",0.9703602224350232,0.8677451610565186,0.8677451610565186,partial
cell,dense_only,4,Grandmother cell,5397,"the grandmother cell, sometimes called the ""jennifer aniston neuron"", is a hypothetical neuron that represents a complex but specific concept or object. it activates when a person ""sees, hears, or oth",0.9351551174141257,0.794084370136261,0.794084370136261,relevant
cell,dense_only,5,Lamellipodium,6390,"the lamellipodium (: lamellipodia) (from latin lamella, related to , ""thin sheet"", and the greek radical pod-, ""foot"") is a cytoskeletal protein actin projection on the leading edge of the cell. it co",0.96576321254264,0.7927806377410889,0.7927806377410889,partial
cell,dense_only,6,Meiocyte,7668,"a meiocyte is a type of cell that differentiates into a gamete through the process of meiosis. through meiosis, the diploid meiocyte divides into four genetically different haploid gametes. the contro",0.9820998213572781,0.7686343193054199,0.7686343193054199,partial
cell,dense_only,7,Truncated 5-cell,2813,"in geometry, a truncated 5-cell is a uniform 4-polytope (4-dimensional uniform polytope) formed as the truncation of the regular 5-cell.  there are two degrees of truncations, including a bitruncation",0.0,0.7673991918563843,0.7673991918563843,relevant
cell,dense_only,8,Biological membrane,2130,"a biological membrane, biomembrane or cell membrane is a selectively permeable membrane that separates the interior of a cell from the external environment or creates intracellular compartments by ser",0.9550850643759577,0.7530571222305298,0.7530571222305298,partial
cell,dense_only,9,Apoptosis,997,"apoptosis (from ) is a form of programmed cell death that occurs in multicellular organisms and in some eukaryotic, single-celled microorganisms such as yeast. biochemical events lead to characteristi",0.9901103483661937,0.7468843460083008,0.7468843460083008,partial
cell,dense_only,10,Trypsinization,7122,"trypsinization is the process of cell dissociation using trypsin, a proteolytic enzyme which breaks down proteins, to dissociate adherent cells from the vessel in which they are being cultured. when a",0.9390026226450305,0.7370214462280273,0.7370214462280273,partial
cell,hybrid_weighted_sum,1,Cell (biology),1805,"the cell is the basic structural and functional unit of all forms of life. every cell consists of cytoplasm enclosed within a membrane, and contains many macromolecules such as proteins, dna and rna, ",1.0,1.0,1.0,relevant
cell,hybrid_weighted_sum,2,Confluency,5988,"in cell culture biology, confluence refers to the percentage of the surface of a culture dish that is covered by adherent cells. for example, 50 percent confluence means roughly half of the surface is",0.9759197435993429,0.9042165279388428,0.9400681357690928,partial
cell,hybrid_weighted_sum,3,Cytoplasm,2281,"in cell biology, the cytoplasm describes all material within a eukaryotic cell, enclosed by the cell membrane, except for the cell nucleus. the material inside the nucleus and contained within the nuc",0.9703602224350232,0.8677451610565186,0.9190526917457709,partial
cell,hybrid_weighted_sum,4,Lamellipodium,6390,"the lamellipodium (: lamellipodia) (from latin lamella, related to , ""thin sheet"", and the greek radical pod-, ""foot"") is a cytoskeletal protein actin projection on the leading edge of the cell. it co",0.96576321254264,0.7927806377410889,0.8792719251418644,partial
cell,hybrid_weighted_sum,5,Meiocyte,7668,"a meiocyte is a type of cell that differentiates into a gamete through the process of meiosis. through meiosis, the diploid meiocyte divides into four genetically different haploid gametes. the contro",0.9820998213572781,0.7686343193054199,0.875367070331349,partial
cell,hybrid_weighted_sum,6,Apoptosis,997,"apoptosis (from ) is a form of programmed cell death that occurs in multicellular organisms and in some eukaryotic, single-celled microorganisms such as yeast. biochemical events lead to characteristi",0.9901103483661937,0.7468843460083008,0.8684973471872472,partial
cell,hybrid_weighted_sum,7,Grandmother cell,5397,"the grandmother cell, sometimes called the ""jennifer aniston neuron"", is a hypothetical neuron that represents a complex but specific concept or object. it activates when a person ""sees, hears, or oth",0.9351551174141257,0.794084370136261,0.8646197437751934,relevant
cell,hybrid_weighted_sum,8,Biological membrane,2130,"a biological membrane, biomembrane or cell membrane is a selectively permeable membrane that separates the interior of a cell from the external environment or creates intracellular compartments by ser",0.9550850643759577,0.7530571222305298,0.8540710933032438,partial
cell,hybrid_weighted_sum,9,Trypsinization,7122,"trypsinization is the process of cell dissociation using trypsin, a proteolytic enzyme which breaks down proteins, to dissociate adherent cells from the vessel in which they are being cultured. when a",0.9390026226450305,0.7370214462280273,0.8380120344365289,partial
cell,hybrid_weighted_sum,10,Filopodia,9756,"filopodia (: filopodium) are slender cytoplasmic projections that extend beyond the leading edge of lamellipodia in migrating cells. within the lamellipodium, actin ribs are known as microspikes, and ",0.9339076710365519,0.7262747287750244,0.8300911999057882,partial
cell,hybrid_rrf,1,Cell (biology),1805,"the cell is the basic structural and functional unit of all forms of life. every cell consists of cytoplasm enclosed within a membrane, and contains many macromolecules such as proteins, dna and rna, ",1.0,1.0,0.03278688524590164,relevant
cell,hybrid_rrf,2,Confluency,5988,"in cell culture biology, confluence refers to the percentage of the surface of a culture dish that is covered by adherent cells. for example, 50 percent confluence means roughly half of the surface is",0.9759197435993429,0.9042165279388428,0.0315136476426799,partial
cell,hybrid_rrf,3,Cytoplasm,2281,"in cell biology, the cytoplasm describes all material within a eukaryotic cell, enclosed by the cell membrane, except for the cell nucleus. the material inside the nucleus and contained within the nuc",0.9703602224350232,0.8677451610565186,0.031024531024531024,partial
cell,hybrid_rrf,4,Meiocyte,7668,"a meiocyte is a type of cell that differentiates into a gamete through the process of meiosis. through meiosis, the diploid meiocyte divides into four genetically different haploid gametes. the contro",0.9820998213572781,0.7686343193054199,0.030776515151515152,partial
cell,hybrid_rrf,5,Apoptosis,997,"apoptosis (from ) is a form of programmed cell death that occurs in multicellular organisms and in some eukaryotic, single-celled microorganisms such as yeast. biochemical events lead to characteristi",0.9901103483661937,0.7468843460083008,0.030621785881252923,partial
cell,hybrid_rrf,6,Lamellipodium,6390,"the lamellipodium (: lamellipodia) (from latin lamella, related to , ""thin sheet"", and the greek radical pod-, ""foot"") is a cytoskeletal protein actin projection on the leading edge of the cell. it co",0.96576321254264,0.7927806377410889,0.030309988518943745,partial
cell,hybrid_rrf,7,Grandmother cell,5397,"the grandmother cell, sometimes called the ""jennifer aniston neuron"", is a hypothetical neuron that represents a complex but specific concept or object. it activates when a person ""sees, hears, or oth",0.9351551174141257,0.794084370136261,0.0293236301369863,relevant
cell,hybrid_rrf,8,Biological membrane,2130,"a biological membrane, biomembrane or cell membrane is a selectively permeable membrane that separates the interior of a cell from the external environment or creates intracellular compartments by ser",0.9550850643759577,0.7530571222305298,0.02919863597612958,partial
cell,hybrid_rrf,9,Trypsinization,7122,"trypsinization is the process of cell dissociation using trypsin, a proteolytic enzyme which breaks down proteins, to dissociate adherent cells from the vessel in which they are being cultured. when a",0.9390026226450305,0.7370214462280273,0.02817460317460317,partial
cell,hybrid_rrf,10,Filopodia,9756,"filopodia (: filopodium) are slender cytoplasmic projections that extend beyond the leading edge of lamellipodia in migrating cells. within the lamellipodium, actin ribs are known as microspikes, and ",0.9339076710365519,0.7262747287750244,0.027598020555767037,partial
